FIPS,Tract,County,State,measure,value
51085321300,Census Tract 3213,Hanover County,Virginia,Below 9th grade,0.02184154175588865
51085321401,Census Tract 3214.01,Hanover County,Virginia,Below 9th grade,0.0171875
51085321402,Census Tract 3214.02,Hanover County,Virginia,Below 9th grade,0.004305283757338552
51085321403,Census Tract 3214.03,Hanover County,Virginia,Below 9th grade,0.003987594151528578
51087200106,Census Tract 2001.06,Henrico County,Virginia,Below 9th grade,0.05408765930991607
51087200108,Census Tract 2001.08,Henrico County,Virginia,Below 9th grade,0.004777070063694267
51087200109,Census Tract 2001.09,Henrico County,Virginia,Below 9th grade,0.008627773212818405
51087200122,Census Tract 2001.22,Henrico County,Virginia,Below 9th grade,0.003531300160513644
51087200123,Census Tract 2001.23,Henrico County,Virginia,Below 9th grade,0.0
51087200124,Census Tract 2001.24,Henrico County,Virginia,Below 9th grade,0.062483094400865566
51087200125,Census Tract 2001.25,Henrico County,Virginia,Below 9th grade,0.03278056305437717
51087200126,Census Tract 2001.26,Henrico County,Virginia,Below 9th grade,0.01618975903614458
51087200127,Census Tract 2001.27,Henrico County,Virginia,Below 9th grade,0.0063976377952755905
51087200131,Census Tract 2001.31,Henrico County,Virginia,Below 9th grade,0.006954102920723227
51087200132,Census Tract 2001.32,Henrico County,Virginia,Below 9th grade,0.14009287925696595
51087200133,Census Tract 2001.33,Henrico County,Virginia,Below 9th grade,0.0
51087200134,Census Tract 2001.34,Henrico County,Virginia,Below 9th grade,0.015015806111696523
51087200135,Census Tract 2001.35,Henrico County,Virginia,Below 9th grade,0.0006561679790026247
51087200136,Census Tract 2001.36,Henrico County,Virginia,Below 9th grade,0.046822742474916385
51087200137,Census Tract 2001.37,Henrico County,Virginia,Below 9th grade,0.0
51087200138,Census Tract 2001.38,Henrico County,Virginia,Below 9th grade,0.0
51087200139,Census Tract 2001.39,Henrico County,Virginia,Below 9th grade,0.006105834464043419
51087200140,Census Tract 2001.40,Henrico County,Virginia,Below 9th grade,0.0
51087200141,Census Tract 2001.41,Henrico County,Virginia,Below 9th grade,0.02319160684704583
51087200142,Census Tract 2001.42,Henrico County,Virginia,Below 9th grade,0.0006795786612300374
51087200143,Census Tract 2001.43,Henrico County,Virginia,Below 9th grade,0.028739386022207707
51087200144,Census Tract 2001.44,Henrico County,Virginia,Below 9th grade,0.0
51087200145,Census Tract 2001.45,Henrico County,Virginia,Below 9th grade,0.01471091344509066
51087200146,Census Tract 2001.46,Henrico County,Virginia,Below 9th grade,0.017926356589147287
51087200147,Census Tract 2001.47,Henrico County,Virginia,Below 9th grade,0.005293245818335804
51087200148,Census Tract 2001.48,Henrico County,Virginia,Below 9th grade,0.0
51087200149,Census Tract 2001.49,Henrico County,Virginia,Below 9th grade,0.004557885141294439
51087200150,Census Tract 2001.50,Henrico County,Virginia,Below 9th grade,0.025046040515653775
51087200151,Census Tract 2001.51,Henrico County,Virginia,Below 9th grade,0.012626887843525626
51087200152,Census Tract 2001.52,Henrico County,Virginia,Below 9th grade,0.008483033932135729
51087200153,Census Tract 2001.53,Henrico County,Virginia,Below 9th grade,0.13336267605633803
51087200201,Census Tract 2002.01,Henrico County,Virginia,Below 9th grade,0.005861136158701533
51087200202,Census Tract 2002.02,Henrico County,Virginia,Below 9th grade,0.0
51087200301,Census Tract 2003.01,Henrico County,Virginia,Below 9th grade,0.0726552179656539
51087200302,Census Tract 2003.02,Henrico County,Virginia,Below 9th grade,0.07075664621676891
51087200303,Census Tract 2003.03,Henrico County,Virginia,Below 9th grade,0.07806513409961686
51087200305,Census Tract 2003.05,Henrico County,Virginia,Below 9th grade,0.031073446327683617
51087200404,Census Tract 2004.04,Henrico County,Virginia,Below 9th grade,0.008983451536643027
51087200407,Census Tract 2004.07,Henrico County,Virginia,Below 9th grade,0.022598870056497175
51087200409,Census Tract 2004.09,Henrico County,Virginia,Below 9th grade,0.0729455216989843
51087200411,Census Tract 2004.11,Henrico County,Virginia,Below 9th grade,0.024370430544272948
51087200412,Census Tract 2004.12,Henrico County,Virginia,Below 9th grade,0.05454545454545454
51087200413,Census Tract 2004.13,Henrico County,Virginia,Below 9th grade,0.019011406844106463
51087200414,Census Tract 2004.14,Henrico County,Virginia,Below 9th grade,0.04194630872483222
51087200415,Census Tract 2004.15,Henrico County,Virginia,Below 9th grade,0.02663671373555841
51087200416,Census Tract 2004.16,Henrico County,Virginia,Below 9th grade,0.017612076852698992
51087200417,Census Tract 2004.17,Henrico County,Virginia,Below 9th grade,0.054614964500273075
51087200418,Census Tract 2004.18,Henrico County,Virginia,Below 9th grade,0.1296111665004985
51087200501,Census Tract 2005.01,Henrico County,Virginia,Below 9th grade,0.03601833660772757
51087200502,Census Tract 2005.02,Henrico County,Virginia,Below 9th grade,0.04774193548387097
51087200503,Census Tract 2005.03,Henrico County,Virginia,Below 9th grade,0.03134328358208955
51087200600,Census Tract 2006,Henrico County,Virginia,Below 9th grade,0.03755503755503756
51087200700,Census Tract 2007,Henrico County,Virginia,Below 9th grade,0.020918939110945087
51087200801,Census Tract 2008.01,Henrico County,Virginia,Below 9th grade,0.04105691056910569
51087200802,Census Tract 2008.02,Henrico County,Virginia,Below 9th grade,0.02700781805259417
51087200805,Census Tract 2008.05,Henrico County,Virginia,Below 9th grade,0.09254974548819991
51087200806,Census Tract 2008.06,Henrico County,Virginia,Below 9th grade,0.034129692832764506
51087200807,Census Tract 2008.07,Henrico County,Virginia,Below 9th grade,0.020960365853658538
51087200904,Census Tract 2009.04,Henrico County,Virginia,Below 9th grade,0.01632018651641733
51087200905,Census Tract 2009.05,Henrico County,Virginia,Below 9th grade,0.05692307692307692
51087200906,Census Tract 2009.06,Henrico County,Virginia,Below 9th grade,0.01089108910891089
51087200907,Census Tract 2009.07,Henrico County,Virginia,Below 9th grade,0.021708185053380784
51087200908,Census Tract 2009.08,Henrico County,Virginia,Below 9th grade,0.10194986072423398
51087201001,Census Tract 2010.01,Henrico County,Virginia,Below 9th grade,0.009325044404973356
51087201002,Census Tract 2010.02,Henrico County,Virginia,Below 9th grade,0.016055045871559634
51087201003,Census Tract 2010.03,Henrico County,Virginia,Below 9th grade,0.020391681809004643
51087201102,Census Tract 2011.02,Henrico County,Virginia,Below 9th grade,0.04885786802030457
51087201103,Census Tract 2011.03,Henrico County,Virginia,Below 9th grade,0.024624373956594323
51087201104,Census Tract 2011.04,Henrico County,Virginia,Below 9th grade,0.057283763277693474
51087201203,Census Tract 2012.03,Henrico County,Virginia,Below 9th grade,0.031363088057901084
51087201204,Census Tract 2012.04,Henrico County,Virginia,Below 9th grade,0.0
51087201205,Census Tract 2012.05,Henrico County,Virginia,Below 9th grade,0.010380622837370242
51087201206,Census Tract 2012.06,Henrico County,Virginia,Below 9th grade,0.004584527220630372
51087201403,Census Tract 2014.03,Henrico County,Virginia,Below 9th grade,0.04383116883116883
51087201404,Census Tract 2014.04,Henrico County,Virginia,Below 9th grade,0.010938924339106655
51087201405,Census Tract 2014.05,Henrico County,Virginia,Below 9th grade,0.00881316098707403
51087201406,Census Tract 2014.06,Henrico County,Virginia,Below 9th grade,0.07714169711733658
51087201502,Census Tract 2015.02,Henrico County,Virginia,Below 9th grade,0.02171837708830549
51087201503,Census Tract 2015.03,Henrico County,Virginia,Below 9th grade,0.004271356783919598
51087201504,Census Tract 2015.04,Henrico County,Virginia,Below 9th grade,0.058123725356900066
51087201601,Census Tract 2016.01,Henrico County,Virginia,Below 9th grade,0.007630939993062782
51087201602,Census Tract 2016.02,Henrico County,Virginia,Below 9th grade,0.027188689505165852
51087201701,Census Tract 2017.01,Henrico County,Virginia,Below 9th grade,0.07537114579368101
51087980100,Census Tract 9801,Henrico County,Virginia,Below 9th grade,
51089010100,Census Tract 101,Henry County,Virginia,Below 9th grade,0.10378151260504202
51089010200,Census Tract 102,Henry County,Virginia,Below 9th grade,0.034722222222222224
51089010300,Census Tract 103,Henry County,Virginia,Below 9th grade,0.07236482796286182
51089010400,Census Tract 104,Henry County,Virginia,Below 9th grade,0.038181818181818185
51089010500,Census Tract 105,Henry County,Virginia,Below 9th grade,0.03067484662576687
51089010601,Census Tract 106.01,Henry County,Virginia,Below 9th grade,0.06705653021442495
51089010602,Census Tract 106.02,Henry County,Virginia,Below 9th grade,0.09753521126760563
51089010700,Census Tract 107,Henry County,Virginia,Below 9th grade,0.07768187422934648
51089010800,Census Tract 108,Henry County,Virginia,Below 9th grade,0.13363533408833522
51089010900,Census Tract 109,Henry County,Virginia,Below 9th grade,0.10896483407627539
51089011000,Census Tract 110,Henry County,Virginia,Below 9th grade,0.08579221423258121
51089011100,Census Tract 111,Henry County,Virginia,Below 9th grade,0.0871413390010627
51089011200,Census Tract 112,Henry County,Virginia,Below 9th grade,0.1206896551724138
51089011300,Census Tract 113,Henry County,Virginia,Below 9th grade,0.06094968107725018
51093280101,Census Tract 2801.01,Isle Of Wight County,Virginia,Below 9th grade,0.02454642475987193
51093280104,Census Tract 2801.04,Isle Of Wight County,Virginia,Below 9th grade,0.016576250753465943
51093280105,Census Tract 2801.05,Isle Of Wight County,Virginia,Below 9th grade,0.03459889773423148
51093280106,Census Tract 2801.06,Isle Of Wight County,Virginia,Below 9th grade,0.020042643923240937
51093280107,Census Tract 2801.07,Isle Of Wight County,Virginia,Below 9th grade,0.012944983818770227
51093280108,Census Tract 2801.08,Isle Of Wight County,Virginia,Below 9th grade,0.02261772339636633
51093280200,Census Tract 2802,Isle Of Wight County,Virginia,Below 9th grade,0.020435967302452316
51093280300,Census Tract 2803,Isle Of Wight County,Virginia,Below 9th grade,0.021041273266792556
51093280400,Census Tract 2804,Isle Of Wight County,Virginia,Below 9th grade,0.02709030100334448
51095080102,Census Tract 801.02,James City County,Virginia,Below 9th grade,0.06469088591459528
51095080103,Census Tract 801.03,James City County,Virginia,Below 9th grade,0.012856568903173965
51095080104,Census Tract 801.04,James City County,Virginia,Below 9th grade,0.0
51095080202,Census Tract 802.02,James City County,Virginia,Below 9th grade,0.025382096069868996
51095080203,Census Tract 802.03,James City County,Virginia,Below 9th grade,0.007925568573397657
51095080205,Census Tract 802.05,James City County,Virginia,Below 9th grade,0.020945731513805143
51095080207,Census Tract 802.07,James City County,Virginia,Below 9th grade,0.0
51095080208,Census Tract 802.08,James City County,Virginia,Below 9th grade,0.0
51095080209,Census Tract 802.09,James City County,Virginia,Below 9th grade,0.0008038585209003215
51095080304,Census Tract 803.04,James City County,Virginia,Below 9th grade,0.008830022075055188
51095080305,Census Tract 803.05,James City County,Virginia,Below 9th grade,0.020078226857887876
51095080306,Census Tract 803.06,James City County,Virginia,Below 9th grade,0.020013123359580054
51095080307,Census Tract 803.07,James City County,Virginia,Below 9th grade,0.0
51095080308,Census Tract 803.08,James City County,Virginia,Below 9th grade,0.0017605633802816902
51095080402,Census Tract 804.02,James City County,Virginia,Below 9th grade,0.023963913166055822
51095080403,Census Tract 804.03,James City County,Virginia,Below 9th grade,0.03413885692366705
51095080404,Census Tract 804.04,James City County,Virginia,Below 9th grade,0.0
51097950400,Census Tract 9504,King And Queen County,Virginia,Below 9th grade,0.017653167185877467
51097950500,Census Tract 9505,King And Queen County,Virginia,Below 9th grade,0.04381114419396002
51099040100,Census Tract 401,King George County,Virginia,Below 9th grade,0.0012784454103809768
51099040200,Census Tract 402,King George County,Virginia,Below 9th grade,0.02909218366631616
51099040301,Census Tract 403.01,King George County,Virginia,Below 9th grade,0.03496062992125984
51099040302,Census Tract 403.02,King George County,Virginia,Below 9th grade,0.032004197271773345
51099040400,Census Tract 404,King George County,Virginia,Below 9th grade,0.051774287376381616
51099040500,Census Tract 405,King George County,Virginia,Below 9th grade,0.02195945945945946
51101950101,Census Tract 9501.01,King William County,Virginia,Below 9th grade,0.017347838870920316
51101950102,Census Tract 9501.02,King William County,Virginia,Below 9th grade,0.010018214936247723
51101950200,Census Tract 9502,King William County,Virginia,Below 9th grade,0.026757607555089193
51101950300,Census Tract 9503,King William County,Virginia,Below 9th grade,0.04581757040773434
51103030100,Census Tract 301,Lancaster County,Virginia,Below 9th grade,0.05168820341809087
51103030200,Census Tract 302,Lancaster County,Virginia,Below 9th grade,0.036921151439299124
51103030301,Census Tract 303.01,Lancaster County,Virginia,Below 9th grade,0.013753581661891117
51103030302,Census Tract 303.02,Lancaster County,Virginia,Below 9th grade,0.03115727002967359
51103990100,Census Tract 9901,Lancaster County,Virginia,Below 9th grade,
51109950101,Census Tract 9501.01,Louisa County,Virginia,Below 9th grade,0.030176899063475548
51109950102,Census Tract 9501.02,Louisa County,Virginia,Below 9th grade,0.009345794392523364
51109950201,Census Tract 9502.01,Louisa County,Virginia,Below 9th grade,0.043273753527751646
51109950202,Census Tract 9502.02,Louisa County,Virginia,Below 9th grade,0.02245508982035928
51109950301,Census Tract 9503.01,Louisa County,Virginia,Below 9th grade,0.03977472720872932
51109950302,Census Tract 9503.02,Louisa County,Virginia,Below 9th grade,0.055099081681971966
51109950303,Census Tract 9503.03,Louisa County,Virginia,Below 9th grade,0.028627838104639685
51109950400,Census Tract 9504,Louisa County,Virginia,Below 9th grade,0.028502609393817744
51109950500,Census Tract 9505,Louisa County,Virginia,Below 9th grade,0.06456692913385827
51111930100,Census Tract 9301,Lunenburg County,Virginia,Below 9th grade,0.0673200928553005
51111930200,Census Tract 9302,Lunenburg County,Virginia,Below 9th grade,0.05517241379310345
51111930300,Census Tract 9303,Lunenburg County,Virginia,Below 9th grade,0.0837920489296636
51115951301,Census Tract 9513.01,Mathews County,Virginia,Below 9th grade,0.0
51115951302,Census Tract 9513.02,Mathews County,Virginia,Below 9th grade,0.0
51115951401,Census Tract 9514.01,Mathews County,Virginia,Below 9th grade,0.03927148548662493
51115951402,Census Tract 9514.02,Mathews County,Virginia,Below 9th grade,0.03942028985507246
51115990100,Census Tract 9901,Mathews County,Virginia,Below 9th grade,
51117930101,Census Tract 9301.01,Mecklenburg County,Virginia,Below 9th grade,0.14416243654822336
51117930103,Census Tract 9301.03,Mecklenburg County,Virginia,Below 9th grade,0.026470588235294117
51117930104,Census Tract 9301.04,Mecklenburg County,Virginia,Below 9th grade,0.019333333333333334
51117930201,Census Tract 9302.01,Mecklenburg County,Virginia,Below 9th grade,0.045724258289703314
51117930202,Census Tract 9302.02,Mecklenburg County,Virginia,Below 9th grade,0.08974358974358974
51117930300,Census Tract 9303,Mecklenburg County,Virginia,Below 9th grade,0.04165059776320864
51117930401,Census Tract 9304.01,Mecklenburg County,Virginia,Below 9th grade,0.023883696780893044
51117930402,Census Tract 9304.02,Mecklenburg County,Virginia,Below 9th grade,0.09471585244267199
51117930500,Census Tract 9305,Mecklenburg County,Virginia,Below 9th grade,0.07892831281679942
51117930600,Census Tract 9306,Mecklenburg County,Virginia,Below 9th grade,0.023380418899171942
51117930700,Census Tract 9307,Mecklenburg County,Virginia,Below 9th grade,0.045829514207149404
51117930800,Census Tract 9308,Mecklenburg County,Virginia,Below 9th grade,0.022668153102935712
51119950900,Census Tract 9509,Middlesex County,Virginia,Below 9th grade,0.07882882882882883
51119951000,Census Tract 9510,Middlesex County,Virginia,Below 9th grade,0.01257183908045977
51119951100,Census Tract 9511,Middlesex County,Virginia,Below 9th grade,0.07033492822966507
51119951200,Census Tract 9512,Middlesex County,Virginia,Below 9th grade,0.04390681003584229
51119990100,Census Tract 9901,Middlesex County,Virginia,Below 9th grade,
51127700100,Census Tract 7001,New Kent County,Virginia,Below 9th grade,0.010953346855983773
51127700200,Census Tract 7002,New Kent County,Virginia,Below 9th grade,0.0
51127700301,Census Tract 7003.01,New Kent County,Virginia,Below 9th grade,0.012767897856817145
51127700302,Census Tract 7003.02,New Kent County,Virginia,Below 9th grade,0.03890229191797346
51131930100,Census Tract 9301,Northampton County,Virginia,Below 9th grade,0.0682323072040622
51131930200,Census Tract 9302,Northampton County,Virginia,Below 9th grade,0.045819014891179836
51131930301,Census Tract 9303.01,Northampton County,Virginia,Below 9th grade,0.05173255246461689
51131930302,Census Tract 9303.02,Northampton County,Virginia,Below 9th grade,0.08962264150943396
51131990100,Census Tract 9901,Northampton County,Virginia,Below 9th grade,
51133020100,Census Tract 201,Northumberland County,Virginia,Below 9th grade,0.03523035230352303
51133020200,Census Tract 202,Northumberland County,Virginia,Below 9th grade,0.05872553102873802
51133020301,Census Tract 203.01,Northumberland County,Virginia,Below 9th grade,0.009030704394942806
51133020302,Census Tract 203.02,Northumberland County,Virginia,Below 9th grade,0.03005259203606311
51133990100,Census Tract 9901,Northumberland County,Virginia,Below 9th grade,
51135000101,Census Tract 1.01,Nottoway County,Virginia,Below 9th grade,0.12358845671267252
51135000102,Census Tract 1.02,Nottoway County,Virginia,Below 9th grade,0.09643705463182897
51135000200,Census Tract 2,Nottoway County,Virginia,Below 9th grade,0.01601325234676974
51135000300,Census Tract 3,Nottoway County,Virginia,Below 9th grade,0.04250520471894518
51135980100,Census Tract 9801,Nottoway County,Virginia,Below 9th grade,0.0
51143010100,Census Tract 101,Pittsylvania County,Virginia,Below 9th grade,0.1022875816993464
51143010200,Census Tract 102,Pittsylvania County,Virginia,Below 9th grade,0.040747549019607844
51143010301,Census Tract 103.01,Pittsylvania County,Virginia,Below 9th grade,0.18062563067608475
51143010302,Census Tract 103.02,Pittsylvania County,Virginia,Below 9th grade,0.054502369668246446
51143010400,Census Tract 104,Pittsylvania County,Virginia,Below 9th grade,0.07719638242894057
51143010500,Census Tract 105,Pittsylvania County,Virginia,Below 9th grade,0.042876901798063624
51143010600,Census Tract 106,Pittsylvania County,Virginia,Below 9th grade,0.09107981220657277
51143010700,Census Tract 107,Pittsylvania County,Virginia,Below 9th grade,0.06386554621848739
51143010801,Census Tract 108.01,Pittsylvania County,Virginia,Below 9th grade,0.03063308373042886
51143010803,Census Tract 108.03,Pittsylvania County,Virginia,Below 9th grade,0.0953125
51143010804,Census Tract 108.04,Pittsylvania County,Virginia,Below 9th grade,0.0175054704595186
51143010900,Census Tract 109,Pittsylvania County,Virginia,Below 9th grade,0.041666666666666664
51143011001,Census Tract 110.01,Pittsylvania County,Virginia,Below 9th grade,0.045318227257580806
51143011002,Census Tract 110.02,Pittsylvania County,Virginia,Below 9th grade,0.050252951096121413
51143011100,Census Tract 111,Pittsylvania County,Virginia,Below 9th grade,0.03669724770642202
51143011200,Census Tract 112,Pittsylvania County,Virginia,Below 9th grade,0.05068870523415978
51143011301,Census Tract 113.01,Pittsylvania County,Virginia,Below 9th grade,0.00944386149003148
51143011302,Census Tract 113.02,Pittsylvania County,Virginia,Below 9th grade,0.10154125113327289
51143011400,Census Tract 114,Pittsylvania County,Virginia,Below 9th grade,0.031284504968715494
51145500101,Census Tract 5001.01,Powhatan County,Virginia,Below 9th grade,0.01485148514851485
51145500102,Census Tract 5001.02,Powhatan County,Virginia,Below 9th grade,0.009633911368015413
51145500201,Census Tract 5002.01,Powhatan County,Virginia,Below 9th grade,0.01592990840302668
51145500202,Census Tract 5002.02,Powhatan County,Virginia,Below 9th grade,0.0010500525026251313
51145500300,Census Tract 5003,Powhatan County,Virginia,Below 9th grade,0.06846576711644178
51145500400,Census Tract 5004,Powhatan County,Virginia,Below 9th grade,0.025479380089309167
51147930101,Census Tract 9301.01,Prince Edward County,Virginia,Below 9th grade,0.07802340702210664
51147930102,Census Tract 9301.02,Prince Edward County,Virginia,Below 9th grade,0.08564705882352941
51147930202,Census Tract 9302.02,Prince Edward County,Virginia,Below 9th grade,0.02943396226415094
51147930204,Census Tract 9302.04,Prince Edward County,Virginia,Below 9th grade,0.05414488424197162
51147930301,Census Tract 9303.01,Prince Edward County,Virginia,Below 9th grade,0.03771849126034959
51147930302,Census Tract 9303.02,Prince Edward County,Virginia,Below 9th grade,0.06871868289191124
51149850100,Census Tract 8501,Prince George County,Virginia,Below 9th grade,0.04507042253521127
51149850200,Census Tract 8502,Prince George County,Virginia,Below 9th grade,0.041135204081632654
51149850301,Census Tract 8503.01,Prince George County,Virginia,Below 9th grade,0.011927300265051117
51149850302,Census Tract 8503.02,Prince George County,Virginia,Below 9th grade,0.028455284552845527
51149850400,Census Tract 8504,Prince George County,Virginia,Below 9th grade,0.04369570939720979
51149850501,Census Tract 8505.01,Prince George County,Virginia,Below 9th grade,0.033367875647668396
51149850502,Census Tract 8505.02,Prince George County,Virginia,Below 9th grade,0.014882381180988958
51159040100,Census Tract 401,Richmond County,Virginia,Below 9th grade,0.07116920842411038
51159040200,Census Tract 402,Richmond County,Virginia,Below 9th grade,0.06013119533527697
51175200100,Census Tract 2001,Southampton County,Virginia,Below 9th grade,0.04230393752033843
51175200200,Census Tract 2002,Southampton County,Virginia,Below 9th grade,0.05271317829457364
51175200300,Census Tract 2003,Southampton County,Virginia,Below 9th grade,0.05115511551155116
51175200401,Census Tract 2004.01,Southampton County,Virginia,Below 9th grade,0.07205825986968187
51175200402,Census Tract 2004.02,Southampton County,Virginia,Below 9th grade,0.050091911764705885
51175200500,Census Tract 2005,Southampton County,Virginia,Below 9th grade,0.02726510067114094
51177020104,Census Tract 201.04,Spotsylvania County,Virginia,Below 9th grade,0.021940667490729295
51177020105,Census Tract 201.05,Spotsylvania County,Virginia,Below 9th grade,0.007936507936507936
51177020106,Census Tract 201.06,Spotsylvania County,Virginia,Below 9th grade,0.025570776255707764
51177020107,Census Tract 201.07,Spotsylvania County,Virginia,Below 9th grade,0.03284416491963662
51177020108,Census Tract 201.08,Spotsylvania County,Virginia,Below 9th grade,0.03521779425393883
51177020109,Census Tract 201.09,Spotsylvania County,Virginia,Below 9th grade,0.013814016172506738
51177020110,Census Tract 201.10,Spotsylvania County,Virginia,Below 9th grade,0.048068669527897
51177020111,Census Tract 201.11,Spotsylvania County,Virginia,Below 9th grade,0.016800584368151936
51177020112,Census Tract 201.12,Spotsylvania County,Virginia,Below 9th grade,0.02682403433476395
51177020113,Census Tract 201.13,Spotsylvania County,Virginia,Below 9th grade,0.02212078651685393
51177020114,Census Tract 201.14,Spotsylvania County,Virginia,Below 9th grade,0.014374830485489558
51177020201,Census Tract 202.01,Spotsylvania County,Virginia,Below 9th grade,0.016185647425897037
51177020202,Census Tract 202.02,Spotsylvania County,Virginia,Below 9th grade,0.03886229231202478
51177020203,Census Tract 202.03,Spotsylvania County,Virginia,Below 9th grade,0.011627906976744186
51177020204,Census Tract 202.04,Spotsylvania County,Virginia,Below 9th grade,0.022641509433962263
51177020206,Census Tract 202.06,Spotsylvania County,Virginia,Below 9th grade,0.006600660066006601
51177020207,Census Tract 202.07,Spotsylvania County,Virginia,Below 9th grade,0.006242197253433208
51177020304,Census Tract 203.04,Spotsylvania County,Virginia,Below 9th grade,0.019553072625698324
51177020305,Census Tract 203.05,Spotsylvania County,Virginia,Below 9th grade,0.06098120128381476
51177020307,Census Tract 203.07,Spotsylvania County,Virginia,Below 9th grade,0.0514018691588785
51177020308,Census Tract 203.08,Spotsylvania County,Virginia,Below 9th grade,0.026157804459691254
51177020309,Census Tract 203.09,Spotsylvania County,Virginia,Below 9th grade,0.004622496147919877
51177020311,Census Tract 203.11,Spotsylvania County,Virginia,Below 9th grade,0.04180390169749176
51177020312,Census Tract 203.12,Spotsylvania County,Virginia,Below 9th grade,0.026245443499392465
51177020313,Census Tract 203.13,Spotsylvania County,Virginia,Below 9th grade,0.0
51177020314,Census Tract 203.14,Spotsylvania County,Virginia,Below 9th grade,0.07772020725388601
51177020315,Census Tract 203.15,Spotsylvania County,Virginia,Below 9th grade,0.0
51177020316,Census Tract 203.16,Spotsylvania County,Virginia,Below 9th grade,0.01186685962373372
51177020403,Census Tract 204.03,Spotsylvania County,Virginia,Below 9th grade,0.04926811852909675
51177020404,Census Tract 204.04,Spotsylvania County,Virginia,Below 9th grade,0.040754716981132075
51177020405,Census Tract 204.05,Spotsylvania County,Virginia,Below 9th grade,0.0571870170015456
51177020406,Census Tract 204.06,Spotsylvania County,Virginia,Below 9th grade,0.061499578770008424
51177020407,Census Tract 204.07,Spotsylvania County,Virginia,Below 9th grade,0.01049618320610687
51177020408,Census Tract 204.08,Spotsylvania County,Virginia,Below 9th grade,0.008130081300813009
51179010103,Census Tract 101.03,Stafford County,Virginia,Below 9th grade,0.018479776847977684
51179010105,Census Tract 101.05,Stafford County,Virginia,Below 9th grade,0.023494604942568744
51179010106,Census Tract 101.06,Stafford County,Virginia,Below 9th grade,0.005647438483259379
51179010107,Census Tract 101.07,Stafford County,Virginia,Below 9th grade,0.01184510250569476
51179010108,Census Tract 101.08,Stafford County,Virginia,Below 9th grade,0.01563763817740631
51179010201,Census Tract 102.01,Stafford County,Virginia,Below 9th grade,0.0
51179010202,Census Tract 102.02,Stafford County,Virginia,Below 9th grade,0.03189726594863297
51179010205,Census Tract 102.05,Stafford County,Virginia,Below 9th grade,0.034529451591062965
51179010206,Census Tract 102.06,Stafford County,Virginia,Below 9th grade,0.05792861322410767
51179010210,Census Tract 102.10,Stafford County,Virginia,Below 9th grade,0.02555746140651801
51179010211,Census Tract 102.11,Stafford County,Virginia,Below 9th grade,0.030752532561505064
51179010212,Census Tract 102.12,Stafford County,Virginia,Below 9th grade,0.009202453987730062
51179010213,Census Tract 102.13,Stafford County,Virginia,Below 9th grade,0.008744534665833853
51179010214,Census Tract 102.14,Stafford County,Virginia,Below 9th grade,0.005276116778051354
51179010215,Census Tract 102.15,Stafford County,Virginia,Below 9th grade,0.03259911894273128
51179010216,Census Tract 102.16,Stafford County,Virginia,Below 9th grade,0.12148389726865064
51179010217,Census Tract 102.17,Stafford County,Virginia,Below 9th grade,0.01088235294117647
51179010218,Census Tract 102.18,Stafford County,Virginia,Below 9th grade,0.04897959183673469
51179010219,Census Tract 102.19,Stafford County,Virginia,Below 9th grade,0.0
51179010301,Census Tract 103.01,Stafford County,Virginia,Below 9th grade,0.01848249027237354
51179010304,Census Tract 103.04,Stafford County,Virginia,Below 9th grade,0.021635655560363478
51179010305,Census Tract 103.05,Stafford County,Virginia,Below 9th grade,0.030317273795534665
51179010306,Census Tract 103.06,Stafford County,Virginia,Below 9th grade,0.021335168616655197
51179010307,Census Tract 103.07,Stafford County,Virginia,Below 9th grade,0.01934495307412373
51179010308,Census Tract 103.08,Stafford County,Virginia,Below 9th grade,0.02713369511593488
51179010403,Census Tract 104.03,Stafford County,Virginia,Below 9th grade,0.009259259259259259
51179010404,Census Tract 104.04,Stafford County,Virginia,Below 9th grade,0.011228385358185492
51179010405,Census Tract 104.05,Stafford County,Virginia,Below 9th grade,0.008900756564307966
51179010406,Census Tract 104.06,Stafford County,Virginia,Below 9th grade,0.008466603951081843
51179010502,Census Tract 105.02,Stafford County,Virginia,Below 9th grade,0.017391304347826087
51179010503,Census Tract 105.03,Stafford County,Virginia,Below 9th grade,0.031306441902468396
51179010504,Census Tract 105.04,Stafford County,Virginia,Below 9th grade,0.016597510373443983
51181860100,Census Tract 8601,Surry County,Virginia,Below 9th grade,0.06282271944922548
51181860200,Census Tract 8602,Surry County,Virginia,Below 9th grade,0.025514089870525513
51183870100,Census Tract 8701,Sussex County,Virginia,Below 9th grade,0.04510184287099903
51183870201,Census Tract 8702.01,Sussex County,Virginia,Below 9th grade,0.05730786317192359
51183870202,Census Tract 8702.02,Sussex County,Virginia,Below 9th grade,0.03355704697986577
51183870300,Census Tract 8703,Sussex County,Virginia,Below 9th grade,0.07193158953722334
51183870400,Census Tract 8704,Sussex County,Virginia,Below 9th grade,0.06634304207119741
51193010101,Census Tract 101.01,Westmoreland County,Virginia,Below 9th grade,0.1529808773903262
51193010102,Census Tract 101.02,Westmoreland County,Virginia,Below 9th grade,0.08727477477477477
51193010200,Census Tract 102,Westmoreland County,Virginia,Below 9th grade,0.03785245268443414
51193010300,Census Tract 103,Westmoreland County,Virginia,Below 9th grade,0.06969147005444647
51193010401,Census Tract 104.01,Westmoreland County,Virginia,Below 9th grade,0.02287581699346405
