FIPS,County,State,measure,value
51085320701,Hanover County,Virginia,Met_Breast_Screen,0.8009999999999999
51085320702,Hanover County,Virginia,Met_Breast_Screen,0.812
51085320801,Hanover County,Virginia,Met_Breast_Screen,0.81
51085320803,Hanover County,Virginia,Met_Breast_Screen,0.82
51085320804,Hanover County,Virginia,Met_Breast_Screen,0.8220000000000001
51085320805,Hanover County,Virginia,Met_Breast_Screen,0.8140000000000001
51085320900,Hanover County,Virginia,Met_Breast_Screen,0.8079999999999999
51085321001,Hanover County,Virginia,Met_Breast_Screen,0.795
51085321002,Hanover County,Virginia,Met_Breast_Screen,0.813
51085321100,Hanover County,Virginia,Met_Breast_Screen,0.797
51085321201,Hanover County,Virginia,Met_Breast_Screen,0.792
51085321202,Hanover County,Virginia,Met_Breast_Screen,0.805
51085321300,Hanover County,Virginia,Met_Breast_Screen,0.805
51085321401,Hanover County,Virginia,Met_Breast_Screen,0.802
51085321402,Hanover County,Virginia,Met_Breast_Screen,0.8079999999999999
51085321403,Hanover County,Virginia,Met_Breast_Screen,0.807
51087200104,Henrico County,Virginia,Met_Breast_Screen,0.7909999999999999
51087200105,Henrico County,Virginia,Met_Breast_Screen,0.7829999999999999
51087200106,Henrico County,Virginia,Met_Breast_Screen,0.779
51087200107,Henrico County,Virginia,Met_Breast_Screen,0.805
51087200108,Henrico County,Virginia,Met_Breast_Screen,0.816
51087200109,Henrico County,Virginia,Met_Breast_Screen,0.8140000000000001
51087200112,Henrico County,Virginia,Met_Breast_Screen,0.789
51087200116,Henrico County,Virginia,Met_Breast_Screen,0.8079999999999999
51087200119,Henrico County,Virginia,Met_Breast_Screen,0.81
51087200120,Henrico County,Virginia,Met_Breast_Screen,0.807
51087200121,Henrico County,Virginia,Met_Breast_Screen,0.8109999999999999
51087200122,Henrico County,Virginia,Met_Breast_Screen,0.8140000000000001
51087200123,Henrico County,Virginia,Met_Breast_Screen,0.8009999999999999
51087200124,Henrico County,Virginia,Met_Breast_Screen,0.797
51087200125,Henrico County,Virginia,Met_Breast_Screen,0.8190000000000001
51087200126,Henrico County,Virginia,Met_Breast_Screen,0.8140000000000001
51087200127,Henrico County,Virginia,Met_Breast_Screen,0.807
51087200128,Henrico County,Virginia,Met_Breast_Screen,0.818
51087200129,Henrico County,Virginia,Met_Breast_Screen,0.813
51087200130,Henrico County,Virginia,Met_Breast_Screen,0.8109999999999999
51087200201,Henrico County,Virginia,Met_Breast_Screen,0.8029999999999999
51087200202,Henrico County,Virginia,Met_Breast_Screen,0.81
51087200301,Henrico County,Virginia,Met_Breast_Screen,0.7959999999999999
51087200302,Henrico County,Virginia,Met_Breast_Screen,0.8029999999999999
51087200303,Henrico County,Virginia,Met_Breast_Screen,0.787
51087200305,Henrico County,Virginia,Met_Breast_Screen,0.784
51087200404,Henrico County,Virginia,Met_Breast_Screen,0.7829999999999999
51087200406,Henrico County,Virginia,Met_Breast_Screen,0.8140000000000001
51087200407,Henrico County,Virginia,Met_Breast_Screen,0.7809999999999999
51087200409,Henrico County,Virginia,Met_Breast_Screen,0.769
51087200410,Henrico County,Virginia,Met_Breast_Screen,0.8009999999999999
51087200411,Henrico County,Virginia,Met_Breast_Screen,0.809
51087200412,Henrico County,Virginia,Met_Breast_Screen,0.795
51087200413,Henrico County,Virginia,Met_Breast_Screen,0.794
51087200414,Henrico County,Virginia,Met_Breast_Screen,0.8079999999999999
51087200501,Henrico County,Virginia,Met_Breast_Screen,0.778
51087200502,Henrico County,Virginia,Met_Breast_Screen,0.769
51087200503,Henrico County,Virginia,Met_Breast_Screen,0.7829999999999999
51087200600,Henrico County,Virginia,Met_Breast_Screen,0.797
51087200700,Henrico County,Virginia,Met_Breast_Screen,0.789
51087200801,Henrico County,Virginia,Met_Breast_Screen,0.809
51087200802,Henrico County,Virginia,Met_Breast_Screen,0.799
51087200804,Henrico County,Virginia,Met_Breast_Screen,0.8370000000000001
51087200805,Henrico County,Virginia,Met_Breast_Screen,0.8320000000000001
