FIPS,County,State,Type,RE,Sex,All Site,Bladder,Brain & ONS,Cervix,Colon & Rectum,"Corpus Uteri & Uterus, NOS",Esophagus,Female Breast,Kidney & Renal Pelvis,Leukemia,Liver & IBD,Lung & Bronchus,Melanoma of the Skin,Non-Hodgkin Lymphoma,Oral Cavity & Pharynx,Ovary,Pancreas,Prostate,Stomach,Thyroid
51097,"King and Queen County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51097,"King and Queen County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51097,"King and Queen County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51097,"King and Queen County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51097,"King and Queen County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51097,"King and Queen County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51097,"King and Queen County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51097,"King and Queen County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51099,"King George County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
51099,"King George County, Virginia County",VA,Incidence,All,Female,,,,,,,,,,,,,,,,,,,,
51099,"King George County, Virginia County",VA,Incidence,All,Male,,,,,,,,,,,,,,,,,,,,
51099,"King George County, Virginia County",VA,Incidence,Black NH,All,,,,,,,,,,,,,,,,,,,,
51099,"King George County, Virginia County",VA,Incidence,Black NH,Female,,,,,,,,,,,,,,,,,,,,
51099,"King George County, Virginia County",VA,Incidence,Black NH,Male,,,,,,,,,,,,,,,,,,,,
51099,"King George County, Virginia County",VA,Incidence,Hispanic,All,,,,,,,,,,,,,,,,,,,,
51099,"King George County, Virginia County",VA,Incidence,Hispanic,Female,,,,,,,,,,,,,,,,,,,,
51099,"King George County, Virginia County",VA,Incidence,Hispanic,Male,,,,,,,,,,,,,,,,,,,,
51099,"King George County, Virginia County",VA,Incidence,White NH,All,,,,,,,,,,,,,,,,,,,,
51099,"King George County, Virginia County",VA,Incidence,White NH,Female,,,,,,,,,,,,,,,,,,,,
51099,"King George County, Virginia County",VA,Incidence,White NH,Male,,,,,,,,,,,,,,,,,,,,
51101,"King William County, Virginia County",VA,Incidence,All,All,,,,,,,,,,,,,,,,,,,,
