FIPS,County,State,Met_Breast_Screen,Met_Cervical_Screen,Met_Colon_Screen,Currently_Smoke,BMI_Obese,Physically_Inactive,Binge_Drinking,Sleep_Debt,Cancer_Prevalence,Bad_Health,Poor_Physical,Poor_Mental,Depression,Diabetes_DX,High_BP,BP_Medicine,CHD,Had_Stroke,Kidney_Disease,Asthma,COPD,No_Teeth,Recent_Checkup,Recent_Dentist
51810046213,Virginia Beach County,Virginia,81.7,81.6,71.2,17.0,33.1,21.5,17.4,37.4,3.7,14.8,9.5,17.8,22.5,8.8,25.4,71.4,3.0,2.1,2.1,11.0,4.7,10.0,72.8,63.6
51810046214,Virginia Beach County,Virginia,81.9,84.5,74.6,14.2,31.8,18.7,17.0,35.2,5.0,12.9,9.1,14.6,20.4,9.5,27.9,76.7,3.6,2.3,2.3,10.0,4.7,7.3,75.1,70.6
51810046216,Virginia Beach County,Virginia,82.0,85.2,73.9,12.9,30.5,16.9,17.9,35.4,4.5,11.0,7.9,13.9,19.4,8.2,25.4,74.3,2.9,1.9,2.0,9.6,3.8,6.4,74.4,72.9
51810046217,Virginia Beach County,Virginia,81.8,84.3,74.9,12.4,28.6,17.1,17.4,35.0,4.4,10.8,7.6,13.6,18.9,8.3,24.7,74.3,2.9,1.9,2.0,9.3,3.6,6.0,74.1,72.6
51810046219,Virginia Beach County,Virginia,81.5,83.3,72.7,13.1,29.4,18.0,17.6,35.6,4.1,11.5,7.8,14.2,19.1,8.5,24.7,73.9,2.8,1.9,2.0,9.5,3.6,6.6,73.7,71.0
51810046220,Virginia Beach County,Virginia,81.7,85.4,78.4,14.5,35.4,22.8,14.1,36.8,7.4,16.8,11.1,14.8,19.6,13.0,36.8,82.3,5.7,3.8,3.6,10.9,6.4,10.4,79.4,68.0
51810046221,Virginia Beach County,Virginia,82.5,83.5,75.1,16.8,36.4,21.8,17.0,39.5,4.0,15.7,9.9,18.3,21.9,9.4,28.0,72.6,3.3,2.4,2.3,11.9,5.0,11.2,75.2,63.6
51810046222,Virginia Beach County,Virginia,81.4,84.6,76.7,13.7,30.9,18.9,16.5,33.7,6.3,13.1,9.4,13.9,20.3,10.4,30.4,79.8,4.5,2.6,2.7,9.7,5.3,7.4,76.2,72.2
51810046223,Virginia Beach County,Virginia,81.5,85.2,77.0,12.5,29.8,17.5,16.7,33.1,6.2,11.9,8.8,13.1,19.6,9.5,29.0,79.2,4.1,2.4,2.5,9.4,4.9,6.6,76.1,74.2
51810046224,Virginia Beach County,Virginia,82.6,83.9,73.1,14.7,32.4,19.6,17.5,37.5,4.0,13.0,8.6,15.6,20.0,8.8,26.0,73.3,2.9,2.1,2.1,10.3,4.0,8.3,74.2,68.4
51810046225,Virginia Beach County,Virginia,81.6,84.3,73.8,14.4,31.5,19.2,17.0,35.8,5.0,12.9,9.0,14.5,19.8,9.7,28.3,77.2,3.6,2.3,2.3,9.8,4.6,7.7,75.1,70.7
51810046400,Virginia Beach County,Virginia,79.3,84.6,73.5,17.3,33.2,21.1,16.8,33.6,7.1,15.4,11.4,15.4,22.8,10.7,32.4,80.4,5.7,3.1,2.9,10.2,7.2,10.6,75.6,69.4
51830370100,Williamsburg County,Virginia,78.2,77.7,79.2,8.1,26.5,16.7,16.3,28.7,7.0,11.1,8.4,15.7,22.7,8.5,28.8,79.3,5.1,2.5,2.7,10.3,5.2,7.3,75.3,75.9
51830370200,Williamsburg County,Virginia,78.7,82.4,72.3,15.0,35.3,23.7,16.2,35.8,5.5,16.4,10.5,16.9,21.7,10.4,32.4,75.9,4.8,2.9,2.7,10.9,6.0,12.9,74.4,64.7
51830370300,Williamsburg County,Virginia,77.7,73.1,74.1,11.0,27.4,19.0,19.3,32.8,3.5,12.1,8.3,22.3,27.0,5.9,20.3,64.7,3.0,1.7,1.8,11.8,4.4,12.0,70.1,67.7
